price,X,Y,bedrooms,bathrooms,sqft_lot,grade,sqft_living15,sqft_lot15
775000,-122.277,47.7108,5,2,9970,9,2280,7195
335000,-122.296,47.4676,4,2.25,7305,7,1760,7308
1300000,-122.391,47.6466,5,4,7800,8,2340,6000
545000,-122.363,47.6599,3,1.75,3000,7,1140,3000
540000,-122.311,47.5745,3,1.75,4240,7,1460,4240
687500,-122.284,47.7296,3,1.75,9377,8,2520,9725
115000,-122.284,47.2951,1,2,9812,7,1200,9812
227000,-122.284,47.2951,1,2,9812,7,1200,9812
870000,-122.032,47.5641,4,2.5,7621,9,4610,7150
1190000,-122.171,47.6404,4,2.5,12164,11,3960,16855
375000,-122.036,47.3596,4,2.5,5000,9,2960,5092
902000,-122.273,47.567,3,2.75,7200,8,2700,7200
269500,-122.166,47.4942,2,1.5,7276,6,1090,6710
570000,-122.389,47.6819,3,1,4750,6,1550,4750
359950,-122.34,47.7061,2,1,7590,7,1190,5692
1450000,-122.199,47.5885,4,3.5,8301,10,2080,9676
615000,-122.11,47.6324,3,2.5,3427,8,2240,3720
250000,-122.308,47.3722,4,2,8701,7,1720,8527
530000,-121.881,47.5346,4,2.5,6788,7,2640,5325
474950,-121.792,47.542,3,2,222156,7,2110,121968
490000,-122.286,47.7117,4,2,6480,7,1650,6350
210000,-122.376,47.5188,2,1.5,1157,7,1070,1203
265500,-122.3,47.3904,3,1,9225,7,1740,12204
1460000,-122.29,47.5929,5,3.25,4800,10,2060,4800
310000,-122.2,47.3644,4,2.25,12128,8,1914,4649
324500,-122.181,47.4832,3,2.5,4108,7,2160,3912
599000,-122.251,47.768,4,4.75,11000,7,1720,11564
525000,-122.159,47.4617,4,2.5,9958,10,3300,10679
400000,-122.317,47.7548,3,1,10304,7,1480,8515
887500,-122.343,47.4176,3,3,54977,9,2880,27201
344000,-122.307,47.6896,2,1,3325,6,1820,4275
525000,-122.174,47.7434,3,2.5,7434,9,2660,8405
385000,-122.204,47.7311,3,2.25,8000,8,1740,7270
820000,-122.013,47.6085,4,2.5,8633,10,3515,9660
1310000,-122.409,47.6672,4,3.5,5000,11,3090,10241
549000,-122.056,47.6206,4,2.25,59800,8,2160,17598
180000,-122.353,47.5177,3,1,6771,7,1230,4662
589000,-121.87,47.5388,4,2.5,5776,8,2550,6750
350000,-122.278,47.5564,3,1,5518,7,1490,4269
197400,-122.3,47.334,3,2,7575,7,1920,8400
267000,-122.172,47.3731,3,2.5,6477,8,1890,6800
480000,-122.007,47.5817,3,1.5,20281,7,1710,21090
650000,-122.28,47.703,4,2.5,9450,8,2060,9450
600000,-122.383,47.6744,2,1,5000,7,1500,5000
490000,-122.013,47.7028,2,1.75,6265,8,1810,5209
225000,-122.171,47.4577,3,1,7700,7,1510,7700
640000,-122.174,47.6384,3,2.25,10115,8,2800,10143
710000,-122.165,47.589,3,3.5,3427,7,2440,2601
325000,-121.971,47.7313,3,2,11805,7,1350,14200
595000,-122.122,47.7741,3,3.25,28001,9,2710,34999
128750,-122.216,47.3019,3,1,7004,5,880,7828
465000,-122.128,47.6078,3,2.25,7300,7,1920,7700
710000,-122.323,47.6838,4,1.75,7625,8,1760,3300
605000,-122.385,47.5496,4,2.75,6000,7,1100,6000
994000,-122.219,47.547,4,2.5,20445,10,3360,21950
489950,-122.217,47.7133,3,2.25,7326,8,2430,7696
365000,-122.339,47.7291,3,1.5,8160,7,1090,7560
359950,-122.154,47.3898,3,2,7212,8,2330,7212
495000,-122.145,47.4912,4,2.5,4774,8,2510,4399
255000,-122.151,47.4293,3,1.5,9039,7,1410,9515
330000,-122.222,47.7207,3,1.75,10276,7,2950,7987
450000,-122.144,47.6634,3,1.75,8394,8,1920,9184
655000,-121.861,47.5428,4,2.5,11306,9,3180,8028
485000,-122.322,47.3397,4,2.75,16362,9,2850,14904
375000,-122.094,47.7578,4,1.75,15909,8,1940,15120
570000,-122.018,47.5902,4,2.5,4534,8,2246,4534
350000,-122.349,47.6972,3,2.25,1022,8,1210,1171
550000,-122.384,47.5058,3,1,6000,7,2020,6600
513000,-122.151,47.6692,5,2,8652,7,1950,8050
450000,-122.376,47.5237,4,2.25,7320,7,1320,7320
432500,-122.296,47.5917,4,1.75,1856,7,1220,1739
432000,-121.944,47.1776,5,2.75,329903,7,2240,220232
480000,-122.11,47.7213,3,2.25,8892,8,1900,8750
402200,-122.226,47.7311,3,1.75,6980,7,1770,8081
650000,-122.196,47.5872,3,1,10227,6,2710,10912
1200000,-122.242,47.5825,4,2.5,13044,9,2920,13044
312000,-122.227,47.375,3,2,13250,8,2400,10650
610000,-122.382,47.5723,4,2,5821,7,1850,5000
823000,-122.361,47.6802,5,1.75,7722,7,1750,4000
471000,-122.3,47.6706,4,1.75,3750,7,1850,4000
481015,-122.185,47.6946,3,2.25,5511,8,1620,5511
1960000,-122.215,47.5632,5,4.5,23373,11,3700,14486
624000,-122.099,47.692,4,3.25,11250,8,2110,11250
480000,-122.181,47.7393,4,2.5,7966,7,1920,7500
815000,-122.198,47.6217,3,1.5,8671,7,1580,8671
1650000,-122.228,47.6237,4,2.25,20400,11,3080,20400
180000,-122.348,47.5118,3,1,18513,6,1280,8113
156601,-122.037,47.3438,2,1.75,9750,7,1650,9750
374950,-122.026,47.3557,4,2.5,4650,8,2850,4650
368000,-122.388,47.5134,2,1.5,4680,6,1930,5400
550000,-122.33,47.6727,3,2,3952,7,1210,4560
198000,-122.251,47.2752,3,1.75,6318,7,1150,8002
345000,-122.179,47.7227,3,1.75,7200,7,1240,7200
1710000,-122.223,47.6176,5,2.5,6572,9,3960,14595
185900,-122.257,47.2763,3,1,10890,5,1370,10255
950000,-122.134,47.5617,3,2.75,18029,9,2850,10021
995000,-122.103,47.5522,4,4.5,13551,10,3480,10737
345000,-122.334,47.7132,2,1,8250,7,1780,11200
741000,-122.219,47.5697,4,2.75,10125,7,1850,10125
737000,-122.025,47.7199,2,2.25,9772,8,1810,6077
668750,-122.386,47.7728,4,2.5,6420,8,2110,10856
575000,-122.056,47.5316,3,1.75,8625,8,2620,14275
280000,-122.093,47.366,4,2,5440,8,1620,6696
583000,-122.126,47.6344,3,1.5,10050,7,1610,10050
196000,-122.238,47.7758,3,2.25,9600,7,1870,10681
349950,-122.189,47.432,3,2.5,7496,8,2280,7496
429000,-122.397,47.6727,4,1,3333,7,1530,5000
270000,-122.194,47.3927,5,2.5,10320,7,2050,8964
385000,-122.3,47.5525,6,4,7416,7,2260,5324
535000,-122.352,47.6748,1,1,5000,7,1890,5000
352500,-122.348,47.7672,3,1.75,10269,7,2090,10269
624000,-122.365,47.6864,3,1.75,5200,7,1650,4160
215000,-122.17,47.4571,5,1.5,7958,7,1510,8438
870000,-122.213,47.5581,4,3,21780,9,3540,20473
440000,-122.155,47.495,4,2.5,8256,8,2500,9472
518000,-122.314,47.6124,2,1.5,1149,7,1460,1149
259500,-122.037,47.3474,3,2.25,7589,7,1510,6603
795127,-121.985,47.6398,4,3.25,91158,10,3540,90940
290000,-122.154,47.5765,3,1,9000,7,1520,9000
385000,-122.3,47.3935,4,3,7700,7,1786,9052
259950,-122.301,47.747,2,1,6542,6,1120,8149
330000,-122.154,47.4911,2,2.5,2915,8,1310,3425
280000,-122.363,47.5206,3,1,7480,6,1140,7480
595000,-122.045,47.5842,4,2.5,20011,8,2710,33915
925900,-122.065,47.6303,4,3.75,7828,10,3980,8910
499000,-122.263,47.7671,3,2.25,9600,8,2620,9660
325000,-122.31,47.267,4,2.5,7762,8,2109,8966
895000,-122.192,47.6336,5,2.5,20875,9,2510,21673
162248,-122.174,47.4756,2,1,8960,6,850,8082
1070000,-122.381,47.5027,3,2.25,21480,8,2110,8107
430000,-122.287,47.6819,3,1.5,5080,7,1780,7620
615500,-122.287,47.6819,3,1.5,5080,7,1780,7620
260000,-122.292,47.5551,3,1,5650,6,1180,5276
295000,-121.85,47.5597,4,2,42981,7,1980,113691
1190000,-122.285,47.6109,3,1.75,6117,9,2100,4967
749950,-122.224,47.7064,4,2.5,2971,9,2970,7500
175000,-122.35,47.5238,6,1,5080,6,1020,5080
415000,-122.35,47.5238,6,1,5080,6,1020,5080
190000,-122.215,47.3231,3,1,8316,6,1250,8316
625000,-122.364,47.6702,3,1.75,3264,7,1720,3750
420000,-121.915,47.6988,3,2.25,21010,7,1850,18151
339900,-122.22,47.3864,4,1.5,9210,7,2326,9210
160000,-122.266,47.7637,2,1,23030,8,1850,14260
353000,-122.016,47.3557,4,2.5,5331,7,1830,5175
390000,-122.043,47.6232,3,2,14183,8,1750,11700
675000,-122.287,47.7382,4,2.5,9858,8,2470,9858
400000,-122.128,47.4787,3,2.5,3757,7,2230,4103
1340000,-122.29,47.5928,4,3.5,5040,10,2390,4800
1650000,-122.216,47.6209,4,2.5,11904,8,3590,13860
1000000,-122.34,47.6705,5,3,9450,8,2660,4500
850000,-122.196,47.6991,5,3.5,28324,8,2640,14978
275000,-122.355,47.5498,3,1.5,6954,6,1560,6954
450000,-122.047,47.5314,3,2.5,2589,8,1670,2897
305000,-122.32,47.3369,4,1.75,12731,8,2520,12539
643002,-122.364,47.6807,3,2.5,3744,7,1400,4680
468000,-122.13,47.6644,2,1.75,4500,8,1740,6000
324950,-122.006,47.3506,4,2.5,5000,7,2080,5100
290000,-122.176,47.4034,3,2,7346,7,1460,7363
488500,-122.199,47.697,3,2,10959,7,1710,10498
367950,-122.351,47.7611,3,1.75,8234,7,1660,7200
285000,-122.35,47.5015,2,1,6555,6,1440,7601
417000,-122.463,47.501,3,2.75,52889,8,1820,45528
1120000,-122.149,47.6388,4,2.5,31931,10,3180,35007
1550000,-122.238,47.5323,4,4,17677,11,3470,17474
604000,-122.378,47.3256,3,2.5,33151,10,4050,24967
380000,-122.16,47.4378,3,2.5,8102,8,2310,8606
336500,-122.028,47.3853,4,2.5,5264,7,1960,5250
685000,-122.318,47.6807,4,2,6000,7,2000,3150
4210000,-122.189,47.5692,5,6,21540,12,4740,19329
670000,-122.241,47.5872,3,1,16868,7,2600,12735
524000,-122.354,47.6454,2,1,2000,7,1500,4000
172000,-122.317,47.3173,3,1,10260,7,1250,8775
680000,-122.316,47.6637,6,2,3000,7,1330,1099
549900,-122.107,47.2925,4,3,213879,8,2250,213008
357000,-122.079,47.3168,4,2.75,49428,9,2728,85905
107000,-122.356,47.5238,3,1.5,5120,6,1410,5132
232900,-122.356,47.5238,3,1.5,5120,6,1410,5132
800000,-122.341,47.684,4,3.5,3302,8,2170,3800
248500,-122.342,47.7063,2,1.5,1498,7,880,5060
670000,-122.405,47.5708,3,2.5,6420,8,2370,7620
207000,-122.037,47.4018,3,1.75,21275,6,1490,35100
164000,-122.192,47.2899,3,1,8250,7,1190,8250
570500,-122.361,47.6416,2,1,1800,7,1600,3600
599990,-122.091,47.5683,3,2.25,9162,8,2480,8261
395000,-122.216,47.7097,5,1.75,9599,7,1680,10712
979500,-121.972,47.7479,4,3.75,361548,11,1970,291416
207000,-122.284,47.7114,3,1,5546,6,1300,5546
237000,-122.284,47.7114,3,1,5546,6,1300,5546
650100,-122.006,47.5946,2,1,60872,7,2480,5425
385000,-122.134,47.656,4,2.5,7350,7,2050,9068
335000,-122.339,47.4899,2,1.75,11437,7,1290,7860
347000,-122.215,47.2659,4,1.5,10026,8,2420,11900
204000,-122.317,47.42,3,1,8000,6,1240,8000
615000,-122.142,47.6647,4,2.25,10260,8,2360,10080
943500,-122.197,47.5827,3,2.25,10890,7,2370,9514
560000,-122.316,47.5636,3,2,7333,7,2130,4933
547500,-122.176,47.5618,4,2.5,7254,8,2250,7407
359500,-122.164,47.5067,4,1.75,7210,7,1750,8387
660000,-122.03,47.5516,3,2.5,35640,9,2590,31200
258000,-122.052,47.3635,3,1.75,7540,7,1580,7540
355000,-122.14,47.3519,3,1.75,22693,8,1950,6280
253500,-122.375,47.5232,2,1,4800,7,1240,7740
422500,-122.172,47.534,3,1,8920,7,1590,8589
239000,-122.328,47.3086,2,2,2052,7,1470,2052
628000,-122.184,47.6882,3,2.25,8521,7,1530,8692
352000,-122.365,47.5364,2,2.5,1957,8,1420,2198
311600,-122.346,47.7052,3,2.25,1196,7,1358,1196
235000,-122.281,47.3417,4,1.5,7245,7,1450,7350
870000,-122.218,47.5633,5,2.25,9525,9,2740,9525
190848,-122.28,47.3344,4,1.5,7904,7,1370,7900
570000,-122.32,47.6746,4,1.75,5080,7,1270,3270
661254,-122.384,47.5824,4,4,6250,7,1920,4335
575000,-122.374,47.6781,4,2,5000,7,1690,2276
230000,-122.335,47.7281,2,0.75,5360,5,1110,6700
680000,-122.086,47.5677,3,2.25,9914,8,2240,9032
148000,-122.364,47.5138,1,1,8261,5,1180,8244
244900,-122.364,47.5138,1,1,8261,5,1180,8244
214950,-122.331,47.4845,3,1,6600,6,1730,6600
580000,-122.389,47.5778,3,1.5,6250,8,1800,5625
263000,-122.209,47.4556,3,1.5,7885,7,1840,7600
317000,-122.255,47.4875,5,2.5,11375,7,1160,7800
302000,-122.065,47.4596,4,3,13500,7,1830,13800
899000,-122.217,47.6497,3,1,6978,8,2660,13062
1290000,-122.409,47.6685,3,2.5,11394,8,2190,9540
710000,-122.363,47.4549,3,3.25,136915,11,2400,16104
230000,-122.185,47.4901,3,1,9310,7,1480,8330
430000,-122.373,47.531,3,1,5200,6,890,5200
1170000,-121.969,47.5878,5,4.25,13252,11,4400,15154
397000,-122.315,47.6942,3,1,6380,7,1250,6380
595000,-122.308,47.7174,3,2.5,8300,8,1790,7626
485000,-122.05,47.5217,3,1.75,10089,8,2030,9827
755000,-122.274,47.7587,5,2.5,24300,8,2390,32057
185000,-122.35,47.455,3,1,8100,7,1250,8100
340000,-122.35,47.455,3,1,8100,7,1250,8100
236000,-122.026,47.3629,4,2.75,5827,7,1710,6929
550000,-122.173,47.7441,4,2.5,7549,9,2750,7642
680000,-122.351,47.6794,3,2,5720,7,1620,5050
630000,-122.031,47.5855,4,2.5,8706,9,2540,6239
560000,-122.267,47.54,3,2,3477,7,2110,6300
385000,-122.385,47.5081,3,2,6600,7,1250,7300
280000,-122.346,47.7052,3,2.25,1141,7,1358,1196
225000,-122.149,47.3746,3,2.5,7490,7,1570,7490
610000,-122.215,47.5449,4,1.75,29110,8,3630,16488
592500,-122.281,47.6752,3,2,6750,7,1330,6750
750000,-122.054,47.5774,4,2.75,7634,10,2940,7846
164000,-122.091,47.3638,4,1,4875,7,1470,4875
320000,-122.315,47.7414,2,1,8281,7,1510,8281
544000,-122.006,47.5692,4,2.5,3974,8,1780,3953
344950,-122.134,47.4428,3,1.75,7500,8,1870,7275
539500,-122.029,47.3752,3,2.5,12476,10,3130,13631
420000,-122.001,47.4722,4,1.75,60548,7,2390,90169
305000,-122.299,47.7712,2,1,22725,6,2000,14566
229000,-122.343,47.7317,2,1,5100,6,1500,5100
1070000,-122.156,47.5198,5,3.5,9938,11,3490,11734
397500,-122.341,47.6917,3,2.25,1383,8,1430,1347
540000,-122.175,47.6944,4,2,8402,6,2210,7802
650000,-122.124,47.6353,4,2.5,10186,8,2150,10186
1900000,-122.287,47.5924,6,4,13237,8,3680,12620
649000,-121.94,47.6359,2,1.75,280962,9,2860,219542
287500,-122.263,47.4891,5,2,67953,7,1270,13198
815000,-122.4,47.6829,4,2.75,4743,8,1900,4764
795000,-122.081,47.6481,2,2.5,8630,10,3190,7515
502775,-122.046,47.5192,3,1.75,9840,8,2040,14169
222900,-122.242,47.4962,2,1,6411,6,1150,6504
399950,-122.388,47.3268,4,3,64694,8,2430,59612
728000,-122.108,47.6278,4,2.5,13684,9,2650,12032
850000,-121.992,47.6403,5,3.5,65556,10,4290,67019
525000,-121.959,47.7356,4,2.75,17856,8,2530,14640
257000,-122.199,47.4299,3,1,7850,7,1360,10400
433500,-122.287,47.5418,3,2.5,3360,8,2130,3423
314950,-122.279,47.2901,4,1.75,9623,7,1510,9711
500000,-122.119,47.6949,3,1.75,14633,7,1780,8100
300000,-122.252,47.7394,3,1.5,8911,7,1590,9625
645000,-122.059,47.6449,4,2.5,18653,8,2230,9744
222500,-122.089,47.3422,3,1,10125,7,1360,10125
275000,-122.172,47.5026,3,1.75,8099,7,1270,8099
498000,-122.265,47.5284,3,1.5,6570,8,1360,6000
800000,-122.189,47.7018,3,1.75,75794,7,1870,11020
297000,-122.312,47.267,3,2.5,8234,8,1940,7601
625000,-122.229,47.4928,5,3.5,6000,9,2440,6000
770000,-122.016,47.5593,4,2.5,6187,9,3190,6981
517000,-122.319,47.6793,3,2.25,4635,8,1530,4635
238000,-122.357,47.6946,1,1,6350,5,1200,6350
234550,-122.288,47.4778,3,1,15375,7,1160,10236
230500,-122.305,47.3505,3,2.25,7245,7,1690,6720
585000,-122.301,47.7015,5,2.5,16777,7,1610,8227
733000,-122.324,47.6604,4,1.75,3876,7,1280,3825
357950,-122.365,47.6631,2,1,3880,7,900,4365
530000,-122.36,47.6817,3,1.75,3680,7,1560,4000
377500,-122.278,47.4485,4,2.5,10720,8,1680,10018
475000,-121.887,47.5406,4,2.5,10046,7,2320,5253
399000,-122.086,47.2881,3,1.75,73616,7,1710,297514
660000,-122.392,47.5791,3,2,5750,7,1710,4830
400000,-122.122,47.6095,5,2.25,10488,7,1740,9225
440000,-122.364,47.6639,2,1,4850,7,1150,4365
366400,-122.163,47.3849,4,2.25,14383,8,2030,11500
627250,-122.208,47.742,4,2.5,10677,9,2970,9619
375950,-122.364,47.6985,3,1.75,7560,6,1510,7250
162000,-122.377,47.2976,3,2.25,6750,7,1690,7770
780000,-122.335,47.663,3,2.75,2600,8,1680,3120
705000,-122.389,47.5866,4,2.5,4316,8,1690,5625
450000,-122.321,47.3426,4,2.5,15233,9,2560,11998
311000,-122.193,47.5095,3,2.75,7880,7,1400,7279
485000,-122.021,47.5692,3,2.5,6065,8,1770,6700
485000,-122.142,47.7558,3,2.5,11034,8,1940,8900
725000,-122.277,47.558,5,3.75,6000,8,1930,6000
185000,-122.285,47.2649,3,1,17040,6,1520,14000
1890000,-122.199,47.6332,4,4.25,9345,10,1570,8994
260000,-122.091,47.3713,3,2.25,7423,7,1530,8102
356000,-122.041,47.3457,4,2.5,5074,8,2470,5078
225205,-122.183,47.3746,3,1,7220,6,1200,7200
445000,-122.375,47.7,3,1,8910,7,1560,8910
356000,-122.278,47.5484,2,1,4095,6,1460,4945
760250,-122.24,47.5875,5,2.75,8250,7,2540,11000
572000,-122.033,47.7142,2,2,5143,8,1810,5143
970000,-122.284,47.579,3,2.25,9950,9,4950,10655
348450,-122.035,47.3817,4,2.5,8628,8,2210,9019
535500,-122.111,47.7499,3,1.5,40250,8,1730,36250
710000,-122.282,47.7216,5,2.5,9600,8,2680,9900
745000,-122.198,47.584,3,1.75,9800,7,2310,9800
355000,-122.341,47.4973,4,2.5,8265,7,2160,8265
333000,-122.119,47.3666,4,2.5,5505,8,2690,5505
282000,-122.036,47.349,3,2.5,6000,7,1570,6000
840500,-122.361,47.6365,3,2,5400,8,1960,5400
432000,-122.121,47.6136,3,1.75,8134,7,1360,8000
625000,-122.372,47.5672,3,1,4800,9,1400,4800
209977,-122.312,47.4941,3,1,6134,7,1440,9823
174000,-122.251,47.2616,2,1,13531,6,1767,8308
740000,-122.126,47.6869,4,2,8540,8,2470,9400
518000,-122.308,47.676,3,1.75,4500,7,1830,4080
539000,-122.338,47.6652,3,1.75,3225,7,1250,3750
575000,-122.05,47.532,3,2.75,9600,8,2170,10400
530000,-122.316,47.6192,2,1.75,976,9,1280,1183
242025,-122.184,47.4153,4,1.75,54014,7,1910,8523
1030000,-122.193,47.5876,4,2.5,11200,8,2360,11200
230000,-122.307,47.3837,3,1,7500,7,880,7500
350000,-122.196,47.4645,4,2.5,7500,8,2260,7500
595000,-122.195,47.6829,3,1,11520,6,1440,8064
440000,-122.108,47.7222,3,1.75,6829,8,1950,7622
550000,-122.357,47.6461,3,1,6000,7,1460,6000
940000,-122.303,47.6316,4,2.25,5940,9,2430,5940
375000,-122.306,47.5927,3,1.5,1751,8,1380,1751
567500,-122.405,47.6511,2,1.5,4592,7,1610,5102
735000,-122.026,47.5529,3,2.5,50800,8,2400,27135
114000,-122.337,47.4943,2,1,5200,6,1220,6240
608000,-122.36,47.6422,2,1,3600,7,1590,3600
442500,-121.966,47.6522,3,1.5,47419,7,2130,48144
381800,-122.339,47.7336,4,2,5250,7,1100,5250
330000,-122.391,47.571,3,2,3978,7,1350,4680
90000,-122.178,47.7351,2,1,2640,7,1310,2064
312000,-122.366,47.5509,2,1.75,8625,6,960,5750
339000,-122.307,47.777,3,1,8100,7,1080,8100
313000,-122.381,47.3098,3,1.75,8000,8,1980,8000
618080,-122.092,47.5654,3,2.5,6500,8,2030,8485
325000,-122.125,47.4543,3,2.25,8755,8,2280,9940
242000,-122.346,47.5089,4,1,7620,7,1080,7620
364000,-122.357,47.7772,2,1.5,7311,7,1660,7255
545000,-122.38,47.5643,3,1.75,5750,7,1700,5750
445000,-122.343,47.3043,3,2.5,16173,10,2890,11632
1090000,-122.232,47.7005,4,2.75,10830,9,3010,10650
660000,-122.141,47.6208,4,2.5,10000,8,2270,8640
845000,-122.054,47.6911,4,2.5,35610,10,3460,35610
417000,-122.299,47.5893,4,2,4000,6,1590,4000
213800,-122.173,47.4934,2,1,5200,5,750,5200
400000,-122.396,47.5551,2,1.75,6200,7,1000,6000
759950,-122.356,47.7076,4,3.5,7560,8,1250,7560
990000,-122.387,47.6451,4,2.5,5930,9,1400,4000
710000,-122.169,47.6118,3,1.75,10250,8,2400,10250
315000,-122.377,47.5565,1,0.75,4600,6,1550,4600
515000,-122.186,47.5392,4,2.5,14810,8,2690,12196
638000,-122.414,47.5741,3,2,3729,7,1560,3729
370000,-122.297,47.7307,4,2,8100,7,1840,8680
184000,-122.268,47.3251,3,1,14850,7,1410,14850
583800,-122.008,47.6313,3,2.5,6600,8,2310,6656
309500,-122.163,47.5074,3,1,7320,7,1770,7320
1960000,-122.157,47.6422,4,4,31353,12,3900,35237
299000,-122.292,47.5519,1,1,5000,7,1400,4400
215000,-122.245,47.4903,2,1,7200,6,960,7200
410000,-122.356,47.479,4,2,10500,8,2090,12300
478000,-122.395,47.6494,2,1,6000,7,1630,6000
431000,-122.388,47.5474,2,1,6500,7,1280,6500
635000,-121.97,47.6325,4,2.5,35430,9,2640,28972
648000,-122.175,47.5434,5,2.25,12000,8,2080,12000
640000,-122.179,47.5345,3,2.5,11172,9,2550,11558
932808,-122.108,47.5539,5,4.5,6705,10,4070,11505
835000,-122.027,47.7103,2,2,6815,8,2280,6750
469775,-122.395,47.6465,2,1.75,7020,7,2090,6600
587000,-121.907,47.6832,5,3.5,52595,7,1620,60112
677915,-122.358,47.6448,3,2,3600,7,1250,3600
1080000,-122.116,47.5866,4,3,9200,9,2700,9775
671000,-122.283,47.6811,4,3,5700,7,2080,5700
695000,-121.888,47.5435,5,3.25,9780,9,3550,8468
205000,-122.292,47.481,4,2,13320,6,1330,6099
350000,-122.307,47.761,4,1,7200,7,1950,10656
360000,-122.161,47.4779,3,1.75,7930,7,1720,8073
313999,-122.021,47.3657,4,2.25,4198,7,1870,4184
300000,-122.148,47.3551,3,2.25,7225,8,2070,7400
452000,-122.306,47.7661,2,1.75,11747,7,1900,19850
495500,-121.96,47.6262,3,2.5,57934,7,2040,55527
288000,-122.1,47.3199,3,1,40500,7,1570,40500
227490,-122.307,47.3352,3,1.75,7194,7,1420,7560
470950,-121.916,47.6916,3,2.5,16420,8,2120,16298
735000,-122.016,47.5471,4,2.75,4187,8,2320,4187
730000,-122.319,47.6684,7,2.75,4400,7,1240,4280
412000,-122.132,47.4377,3,2.5,7000,8,2260,7224
589500,-121.874,47.5222,4,2.5,6326,9,3240,6229
291000,-122.277,47.5432,7,1,8636,7,1500,7366
1300000,-122.392,47.6418,5,3.75,7680,9,2550,6400
190000,-122.342,47.3262,3,1,10458,6,1160,9000
456200,-122.282,47.7148,2,1.75,7733,6,1670,7733
225000,-122.371,47.3054,3,1,8470,7,1300,7350
2000000,-122.073,47.6092,3,2.5,21064,10,1780,15244
740000,-122.135,47.6649,4,2.5,15091,9,1930,9936
467000,-122.3,47.5575,3,1.75,5511,8,2030,6111
385000,-122.36,47.7057,2,1,7554,6,1390,7500
670000,-122.362,47.646,3,2.5,4763,7,1790,4763
500000,-122.272,47.55,4,2.5,5760,8,2250,6098
352450,-122.316,47.7564,3,2,6000,7,1630,6315
669888,-122.147,47.5302,4,2.75,7591,9,2670,7796
405000,-122.123,47.6016,3,2.75,7300,7,1310,7030
518000,-122.136,47.5874,3,1.5,8000,7,1450,8000
280000,-122.259,47.5101,4,1,6288,7,1880,6334
435000,-121.996,47.5531,3,2.5,2375,7,1830,2375
314950,-122.014,47.1923,3,2,9732,7,1910,9231
209900,-122.02,47.3491,2,2,3003,6,1310,3003
630000,-122.03,47.6471,4,2.5,31705,8,2460,36600
442000,-122.097,47.6304,4,1.5,12688,7,2050,9375
340000,-122.344,47.4619,4,1,13440,5,1450,7560
230000,-122.198,47.4233,3,1.75,6956,7,1400,9375
495200,-122.195,47.7642,5,2.25,22120,7,2850,12224
900000,-122.074,47.6016,4,2.5,6745,10,3320,8370
265000,-122.362,47.6916,2,1,4600,5,1020,4600
489500,-122.127,47.7621,3,1.75,65558,8,2450,47178
335000,-122.37,47.3273,3,2,44866,7,2950,29152
585000,-122.214,47.7445,3,3.25,12700,8,3050,12386
800000,-122.267,47.5591,4,2.25,7200,8,2010,7200
379500,-122.021,47.2041,4,2.25,53578,7,2120,53578
475000,-122.118,47.6175,3,1,8000,6,1210,7875
520000,-122.132,47.6096,3,2,8800,7,2020,8250
515000,-122.015,47.5962,4,2.5,4338,8,1800,4507
577500,-122.334,47.6912,2,1,5515,7,2054,5515
269900,-122.181,47.4149,3,2.25,9672,7,1640,9600
329000,-122.362,47.5292,3,1,5952,7,1460,6200
458500,-122.301,47.6117,3,1.5,1920,7,1280,3150
890000,-122.051,47.5849,4,2,11171,6,2790,20680
361500,-122.041,47.3528,4,2.5,7334,7,1850,7134
2540000,-122.221,47.624,5,3.25,10626,10,4180,19110
325000,-122.225,47.7282,2,1,8374,7,1580,8965
1850000,-122.353,47.6353,4,3.25,6000,8,2200,4080
945000,-122.21,47.6237,4,2,13367,7,2840,12744
370000,-122.131,47.3705,3,2.5,4244,9,2490,4748
320000,-121.826,47.5261,0,2.5,7111,7,1500,4675
450000,-122.024,47.7196,2,2,4908,8,1440,3921
800000,-122.03,47.5981,4,2.5,18303,10,2900,18303
676000,-122.389,47.6786,3,2.5,3825,7,1460,5100
1270000,-122.315,47.6279,4,1.75,5000,9,3220,5600
290000,-122.265,47.7713,3,1.75,7980,7,1920,7980
158000,-122.331,47.3294,3,1.5,8925,7,1360,8625
379950,-122.339,47.7771,4,1.75,9389,7,1820,8135
